"variable" "activity_name" "subject_id" "mean(value)"
"tBodyAccJerk-Z" "STANDING" 5 -0.0122812220569643
"tBodyAccJerk-Z" "STANDING" 6 -0.00481712245438596
"tBodyAccJerk-Z" "STANDING" 7 -0.0108420294035849
"tBodyAccJerk-Z" "STANDING" 8 0.00322153267648148
"tBodyAccJerk-Z" "STANDING" 9 -0.004700785502
"tBodyAccJerk-Z" "STANDING" 10 -0.00485841031477273
"tBodyAccJerk-Z" "STANDING" 11 -0.00074591623212766
"tBodyAccJerk-Z" "STANDING" 12 -0.00788131384131148
"tBodyAccJerk-Z" "STANDING" 13 -0.000704979340543859
"tBodyAccJerk-Z" "STANDING" 14 -0.00720777760485
"tBodyAccJerk-Z" "STANDING" 15 -0.00658737093471698
"tBodyAccJerk-Z" "STANDING" 16 -0.00476310557910256
"tBodyAccJerk-Z" "STANDING" 17 -0.00403599594166667
"tBodyAccJerk-Z" "STANDING" 18 -0.00181640480191781
"tBodyAccJerk-Z" "STANDING" 19 0.00129216333878082
"tBodyAccJerk-Z" "STANDING" 20 -0.00613681937487671
"tBodyAccJerk-Z" "STANDING" 21 -0.00332093673865168
"tBodyAccJerk-Z" "STANDING" 22 -0.00626291653857143
"tBodyAccJerk-Z" "STANDING" 23 -0.00529260911370588
"tBodyAccJerk-Z" "STANDING" 24 -0.00358774904913043
"tBodyAccJerk-Z" "STANDING" 25 -0.00622808791433784
"tBodyAccJerk-Z" "STANDING" 26 -0.00219497782824324
"tBodyAccJerk-Z" "STANDING" 27 -0.00137950299425
"tBodyAccJerk-Z" "STANDING" 28 -0.00267810077607595
"tBodyAccJerk-Z" "STANDING" 29 0.000332894985246154
"tBodyAccJerk-Z" "STANDING" 30 0.00190841458130508
"tBodyAccJerk-Z" "WALKING" 1 -0.00416840617789474
"tBodyAccJerk-Z" "WALKING" 2 0.00789533706610169
"tBodyAccJerk-Z" "WALKING" 3 -0.00562264594827586
"tBodyAccJerk-Z" "WALKING" 4 -0.000767679338333334
"tBodyAccJerk-Z" "WALKING" 5 8.32159351785732e-05
"tBodyAccJerk-Z" "WALKING" 6 -0.00738931200701754
"tBodyAccJerk-Z" "WALKING" 7 -0.0210398551649123
"tBodyAccJerk-Z" "WALKING" 8 -0.000673798876875
"tBodyAccJerk-Z" "WALKING" 9 0.00414762740192308
"tBodyAccJerk-Z" "WALKING" 10 -0.0162953195396226
"tBodyAccJerk-Z" "WALKING" 11 -0.013364827779661
"tBodyAccJerk-Z" "WALKING" 12 0.005025870328
"tBodyAccJerk-Z" "WALKING" 13 0.00597249011754386
"tBodyAccJerk-Z" "WALKING" 14 0.0199723036949153
"tBodyAccJerk-Z" "WALKING" 15 0.000658706162574074
"tBodyAccJerk-Z" "WALKING" 16 0.00360803282352941
"tBodyAccJerk-Z" "WALKING" 17 0.0243753334442623
"tBodyAccJerk-Z" "WALKING" 18 0.010685091
"tBodyAccJerk-Z" "WALKING" 19 -0.0327528722288462
"tBodyAccJerk-Z" "WALKING" 20 0.00634457223529412
"tBodyAccJerk-Z" "WALKING" 21 -0.0101813421307692
"tBodyAccJerk-Z" "WALKING" 22 0.00443691445434783
"tBodyAccJerk-Z" "WALKING" 23 -0.00190810641525424
"tBodyAccJerk-Z" "WALKING" 24 -0.0116401387758621
"tBodyAccJerk-Z" "WALKING" 25 -0.00335098680675676
"tBodyAccJerk-Z" "WALKING" 26 -0.00618305784355932
"tBodyAccJerk-Z" "WALKING" 27 -0.020752327245614
"tBodyAccJerk-Z" "WALKING" 28 -0.00762915201666667
"tBodyAccJerk-Z" "WALKING" 29 0.00941547304716981
"tBodyAccJerk-Z" "WALKING" 30 -0.00739534236
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 1 -0.0109719730183673
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 2 -0.0209351677765957
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 3 -0.00202727978142857
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 4 -0.00729137766444444
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 5 0.0213397664446809
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 6 -0.00932470617291667
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 7 -0.0160390392510638
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 8 -0.0394356157631579
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 9 0.00262568854761905
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 10 0.000152617173684209
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 11 -0.0225208905847826
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 12 0.00485262425869565
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 13 -0.0252977670276596
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 14 0.0104952601188889
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 15 -0.0100212901547619
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 16 -0.029312256293617
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 17 -0.00939838078195652
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 18 -0.01417699182
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 19 -0.00955202497435897
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 20 -0.00253482149777778
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 21 -0.0125551085533333
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 22 0.0112499015
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 23 -0.000982717101851849
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 24 -0.00846915857363636
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 25 -0.0113348791672414
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 26 -0.01189114264
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 27 -0.00985034750909091
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 28 0.00123950141304348
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 29 -0.0140642983104167
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 30 -0.0118301423032258
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 1 -0.0455625449113208
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 2 0.01948143925
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 3 0.0208205538101695
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 4 0.00340280836730769
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 5 -0.025590953282766
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 6 -0.00237816579411765
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 7 -7.4519666666666e-05
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 8 -0.0674583919268293
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 9 0.00766046602367347
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 10 -0.0513375831851064
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 11 -0.0151463896833333
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 12 0.00906662793461539
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 13 -0.0254126299290909
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 14 0.00344199486481481
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 15 -0.00525879898958333
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 16 0.0380533591627451
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 17 0.00759533846458334
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 18 0.0093589662862069
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 19 0.0316681980575
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 20 -0.024542099304902
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 21 -0.0360115472978723
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 22 -0.033616970907381
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 23 0.0159234167843137
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 24 -0.0132353651798305
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 25 -0.0116906813498462
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 26 -0.0117089275472727
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 27 0.0067467910745098
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 28 0.00749081657058823
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 29 -0.0290713871612245
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 30 0.0161506198923077
"tBodyAccJerkMag" "LAYING" 1 -0.9543962646
"tBodyAccJerkMag" "LAYING" 2 -0.987741696041667
"tBodyAccJerkMag" "LAYING" 3 -0.979484593387097
"tBodyAccJerkMag" "LAYING" 4 -0.970095771666667
"tBodyAccJerkMag" "LAYING" 5 -0.980141253846154
"tBodyAccJerkMag" "LAYING" 6 -0.954750504912281
"tBodyAccJerkMag" "LAYING" 7 -0.980127239615385
"tBodyAccJerkMag" "LAYING" 8 -0.97314748962963
"tBodyAccJerkMag" "LAYING" 9 -0.9633745492
"tBodyAccJerkMag" "LAYING" 10 -0.976234435172414
"tBodyAccJerkMag" "LAYING" 11 -0.983330628421053
"tBodyAccJerkMag" "LAYING" 12 -0.969843834166667
"tBodyAccJerkMag" "LAYING" 13 -0.985467853870968
"tBodyAccJerkMag" "LAYING" 14 -0.972576392941176
"tBodyAccJerkMag" "LAYING" 15 -0.979890228194444
"tBodyAccJerkMag" "LAYING" 16 -0.988349656571429
"tBodyAccJerkMag" "LAYING" 17 -0.981607627887324
"tBodyAccJerkMag" "LAYING" 18 -0.98832154
"tBodyAccJerkMag" "LAYING" 19 -0.98478434
"tBodyAccJerkMag" "LAYING" 20 -0.984670073823529
"tBodyAccJerkMag" "LAYING" 21 -0.982800330555556
"tBodyAccJerkMag" "LAYING" 22 -0.971169779305556
"tBodyAccJerkMag" "LAYING" 23 -0.987010197361111
"tBodyAccJerkMag" "LAYING" 24 -0.985529270555556
"tBodyAccJerkMag" "LAYING" 25 -0.962161355890411
"tBodyAccJerkMag" "LAYING" 26 -0.989970604210526
"tBodyAccJerkMag" "LAYING" 27 -0.988372773648649
"tBodyAccJerkMag" "LAYING" 28 -0.978455341875
"tBodyAccJerkMag" "LAYING" 29 -0.992725367826087
"tBodyAccJerkMag" "LAYING" 30 -0.97923282
"tBodyAccJerkMag" "SITTING" 1 -0.987364195531915
"tBodyAccJerkMag" "SITTING" 2 -0.986774713043478
"tBodyAccJerkMag" "SITTING" 3 -0.969080752884615
"tBodyAccJerkMag" "SITTING" 4 -0.9701322836
"tBodyAccJerkMag" "SITTING" 5 -0.969320155681818
"tBodyAccJerkMag" "SITTING" 6 -0.962733502
"tBodyAccJerkMag" "SITTING" 7 -0.976559676458333
"tBodyAccJerkMag" "SITTING" 8 -0.986061512173913
"tBodyAccJerkMag" "SITTING" 9 -0.964383757
"tBodyAccJerkMag" "SITTING" 10 -0.988054237592593
"tBodyAccJerkMag" "SITTING" 11 -0.97935563509434
"tBodyAccJerkMag" "SITTING" 12 -0.974734489803922
"tBodyAccJerkMag" "SITTING" 13 -0.989497838979592
"tBodyAccJerkMag" "SITTING" 14 -0.976521006111111
"tBodyAccJerkMag" "SITTING" 15 -0.986107839152542
"tBodyAccJerkMag" "SITTING" 16 -0.987472699130435
"tBodyAccJerkMag" "SITTING" 17 -0.99281471515625
"tBodyAccJerkMag" "SITTING" 18 -0.989869574561404
"tBodyAccJerkMag" "SITTING" 19 -0.986423976027397
"tBodyAccJerkMag" "SITTING" 20 -0.978774578333333
"tBodyAccJerkMag" "SITTING" 21 -0.985947225176471
"tBodyAccJerkMag" "SITTING" 22 -0.979303714032258
"tBodyAccJerkMag" "SITTING" 23 -0.982375503382353
"tBodyAccJerkMag" "SITTING" 24 -0.985555822352941
"tBodyAccJerkMag" "SITTING" 25 -0.989545142461538
"tBodyAccJerkMag" "SITTING" 26 -0.990898435769231
"tBodyAccJerkMag" "SITTING" 27 -0.989467178285714
"tBodyAccJerkMag" "SITTING" 28 -0.973274366805556
"tBodyAccJerkMag" "SITTING" 29 -0.990719807666667
"tBodyAccJerkMag" "SITTING" 30 -0.987799055645161
"tBodyAccJerkMag" "STANDING" 1 -0.992367790566038
"tBodyAccJerkMag" "STANDING" 2 -0.980489077407407
"tBodyAccJerkMag" "STANDING" 3 -0.959303840327869
"tBodyAccJerkMag" "STANDING" 4 -0.963370738392857
"tBodyAccJerkMag" "STANDING" 5 -0.956863566071429
"tBodyAccJerkMag" "STANDING" 6 -0.967102436140351
"tBodyAccJerkMag" "STANDING" 7 -0.973381306226415
"tBodyAccJerkMag" "STANDING" 8 -0.984920797777778
"tBodyAccJerkMag" "STANDING" 9 -0.969524578888889
"tBodyAccJerkMag" "STANDING" 10 -0.965163818409091
"tBodyAccJerkMag" "STANDING" 11 -0.989242377234043
"tBodyAccJerkMag" "STANDING" 12 -0.968790683278689
"tBodyAccJerkMag" "STANDING" 13 -0.98680002754386
"tBodyAccJerkMag" "STANDING" 14 -0.972965788166667
"tBodyAccJerkMag" "STANDING" 15 -0.981495125660377
"tBodyAccJerkMag" "STANDING" 16 -0.989205231794872
"tBodyAccJerkMag" "STANDING" 17 -0.991742753589744
"tBodyAccJerkMag" "STANDING" 18 -0.98596529369863
"tBodyAccJerkMag" "STANDING" 19 -0.983068923561644
"tBodyAccJerkMag" "STANDING" 20 -0.956624899041096
"tBodyAccJerkMag" "STANDING" 21 -0.974765161910112
"tBodyAccJerkMag" "STANDING" 22 -0.975876006507936
"tBodyAccJerkMag" "STANDING" 23 -0.978671485441176
"tBodyAccJerkMag" "STANDING" 24 -0.977620953913043
"tBodyAccJerkMag" "STANDING" 25 -0.984647071216216
"tBodyAccJerkMag" "STANDING" 26 -0.986985213648649
"tBodyAccJerkMag" "STANDING" 27 -0.985347620125
"tBodyAccJerkMag" "STANDING" 28 -0.959551987468354
"tBodyAccJerkMag" "STANDING" 29 -0.990785419538462
"tBodyAccJerkMag" "STANDING" 30 -0.971225190169491
"tBodyAccJerkMag" "WALKING" 1 -0.141428809031579
"tBodyAccJerkMag" "WALKING" 2 -0.281424153881356
"tBodyAccJerkMag" "WALKING" 3 -0.280009317413793
"tBodyAccJerkMag" "WALKING" 4 -0.366700879833333
"tBodyAccJerkMag" "WALKING" 5 -0.288333024071429
"tBodyAccJerkMag" "WALKING" 6 -0.195117026052632
"tBodyAccJerkMag" "WALKING" 7 -0.192948900438596
"tBodyAccJerkMag" "WALKING" 8 -0.0668322430433333
"tBodyAccJerkMag" "WALKING" 9 -0.203733615519231
"tBodyAccJerkMag" "WALKING" 10 -0.132624992298283
"tBodyAccJerkMag" "WALKING" 11 -0.402333202033898
"tBodyAccJerkMag" "WALKING" 12 -0.144064922688
"tBodyAccJerkMag" "WALKING" 13 -0.133205034736842
"tBodyAccJerkMag" "WALKING" 14 -0.377293155084746
"tBodyAccJerkMag" "WALKING" 15 -0.320129322962963
"tBodyAccJerkMag" "WALKING" 16 -0.363144483529412
"tBodyAccJerkMag" "WALKING" 17 -0.301093269180328
"tBodyAccJerkMag" "WALKING" 18 -0.379269262142857
"tBodyAccJerkMag" "WALKING" 19 0.109450990201923
"tBodyAccJerkMag" "WALKING" 20 -0.0429359302764706
"tBodyAccJerkMag" "WALKING" 21 -0.148138991523077
"tBodyAccJerkMag" "WALKING" 22 0.02291996735
"tBodyAccJerkMag" "WALKING" 23 -0.0670819655881356
"tBodyAccJerkMag" "WALKING" 24 -0.399722201034483
"tBodyAccJerkMag" "WALKING" 25 -0.538291424594595
"tBodyAccJerkMag" "WALKING" 26 -0.290758024915254
"tBodyAccJerkMag" "WALKING" 27 -0.230500549298246
"tBodyAccJerkMag" "WALKING" 28 -0.299223359444444
"tBodyAccJerkMag" "WALKING" 29 -0.240231677415094
"tBodyAccJerkMag" "WALKING" 30 -0.352111713846154
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 1 -0.0894474807979592
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 2 0.00565516335106383
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 3 -0.205239246653061
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 4 -0.228851413747333
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 5 -0.0637528559361702
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 6 0.10384507225
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 7 -0.170319619372979
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 8 0.262628490268421
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 9 -0.16237608927619
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 10 0.0507010228431579
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 11 -0.198206139934783
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 12 -0.107091019565217
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 13 -0.127926051502128
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 14 0.0353601375466667
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 15 -0.0372666071540476
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 16 -0.165908810808511
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 17 -0.221631694184783
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 18 -0.466516044
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 19 0.434490400974359
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 20 -0.0612699838466667
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 21 -0.0802241799933333
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 22 -0.0179784626888889
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 23 0.112982475627778
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 24 -0.263106944836364
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 25 -0.50048333137931
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 26 -0.1488562664
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 27 -0.115421210625
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 28 -0.0707560279130435
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 29 -0.138637624454167
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 30 -0.293738801622581
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 1 -0.466503446226415
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 2 -0.321268911041667
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 3 -0.436901159491525
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 4 -0.400922254807692
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 5 -0.247403476914894
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 6 -0.207379799254902
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 7 -0.458695232352941
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 8 -0.141494613465854
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 9 -0.440667540204082
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 10 -0.262038042446809
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 11 -0.509587701296296
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 12 -0.432469300961538
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 13 -0.456190454
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 14 -0.28366383592037
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 15 -0.316050382083333
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 16 -0.48321905
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 17 -0.357233897916667
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 18 -0.601463948275862
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 19 -0.114189605875
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 20 -0.255611242098039
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 21 -0.355047693617021
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 22 -0.0957840344357143
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 23 -0.311143885098039
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 24 -0.488487620508475
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 25 -0.679160843538462
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 26 -0.404463896363636
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 27 -0.479067422156863
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 28 -0.388086248235294
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 29 -0.344324833061224
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 30 -0.596600099538461
"tBodyAccMag" "LAYING" 1 -0.8419291525
"tBodyAccMag" "LAYING" 2 -0.977435485208333
"tBodyAccMag" "LAYING" 3 -0.972791346129032
"tBodyAccMag" "LAYING" 4 -0.954557603148148
"tBodyAccMag" "LAYING" 5 -0.966777882884615
"tBodyAccMag" "LAYING" 6 -0.918878850824561
"tBodyAccMag" "LAYING" 7 -0.936392023846154
"tBodyAccMag" "LAYING" 8 -0.935308633888889
"tBodyAccMag" "LAYING" 9 -0.9308684376
"tBodyAccMag" "LAYING" 10 -0.956781819655172
"tBodyAccMag" "LAYING" 11 -0.980621180175439
"tBodyAccMag" "LAYING" 12 -0.9482046755
"tBodyAccMag" "LAYING" 13 -0.960517768225806
"tBodyAccMag" "LAYING" 14 -0.905978250196078
"tBodyAccMag" "LAYING" 15 -0.955340661527778
"tBodyAccMag" "LAYING" 16 -0.961834634857143
"tBodyAccMag" "LAYING" 17 -0.953021411126761
"tBodyAccMag" "LAYING" 18 -0.986456241538462
"tBodyAccMag" "LAYING" 19 -0.96626080686747
"tBodyAccMag" "LAYING" 20 -0.960743126176471
"tBodyAccMag" "LAYING" 21 -0.952596583222222
"tBodyAccMag" "LAYING" 22 -0.934993799305556
"tBodyAccMag" "LAYING" 23 -0.962959196805556
"tBodyAccMag" "LAYING" 24 -0.9718540425
"tBodyAccMag" "LAYING" 25 -0.56047777609589
"tBodyAccMag" "LAYING" 26 -0.976785042368421
"tBodyAccMag" "LAYING" 27 -0.982091652162162
"tBodyAccMag" "LAYING" 28 -0.95811223025
"tBodyAccMag" "LAYING" 29 -0.986493196666667
"tBodyAccMag" "LAYING" 30 -0.969829984285714
"tBodyAccMag" "SITTING" 1 -0.948536786170213
"tBodyAccMag" "SITTING" 2 -0.967893623913043
"tBodyAccMag" "SITTING" 3 -0.895383350192308
"tBodyAccMag" "SITTING" 4 -0.93569482
"tBodyAccMag" "SITTING" 5 -0.9379783225
"tBodyAccMag" "SITTING" 6 -0.949543531272727
"tBodyAccMag" "SITTING" 7 -0.918432107083333
"tBodyAccMag" "SITTING" 8 -0.952139704347826
"tBodyAccMag" "SITTING" 9 -0.8933617176
"tBodyAccMag" "SITTING" 10 -0.96075719962963
"tBodyAccMag" "SITTING" 11 -0.961970763773585
"tBodyAccMag" "SITTING" 12 -0.952176621372549
"tBodyAccMag" "SITTING" 13 -0.957690563673469
"tBodyAccMag" "SITTING" 14 -0.944197943703704
"tBodyAccMag" "SITTING" 15 -0.958669836271186
"tBodyAccMag" "SITTING" 16 -0.961879680724638
"tBodyAccMag" "SITTING" 17 -0.97274734640625
"tBodyAccMag" "SITTING" 18 -0.983674151754386
"tBodyAccMag" "SITTING" 19 -0.962074065616438
"tBodyAccMag" "SITTING" 20 -0.952738043030303
"tBodyAccMag" "SITTING" 21 -0.974734999411765
"tBodyAccMag" "SITTING" 22 -0.942167353870968
"tBodyAccMag" "SITTING" 23 -0.944080772941176
"tBodyAccMag" "SITTING" 24 -0.968979156470588
"tBodyAccMag" "SITTING" 25 -0.970409337076923
"tBodyAccMag" "SITTING" 26 -0.953079994102564
"tBodyAccMag" "SITTING" 27 -0.979481668857143
"tBodyAccMag" "SITTING" 28 -0.955789708611111
"tBodyAccMag" "SITTING" 29 -0.978017021833333
"tBodyAccMag" "SITTING" 30 -0.957487221451613
"tBodyAccMag" "STANDING" 1 -0.984278207358491
"tBodyAccMag" "STANDING" 2 -0.965875181296296
"tBodyAccMag" "STANDING" 3 -0.925430819016393
"tBodyAccMag" "STANDING" 4 -0.906478051785714
"tBodyAccMag" "STANDING" 5 -0.906104701071429
"tBodyAccMag" "STANDING" 6 -0.945022876491228
"tBodyAccMag" "STANDING" 7 -0.942724659245283
"tBodyAccMag" "STANDING" 8 -0.953762884074074
"tBodyAccMag" "STANDING" 9 -0.945167482444444
"tBodyAccMag" "STANDING" 10 -0.951988907954545
"tBodyAccMag" "STANDING" 11 -0.984853836595745
"tBodyAccMag" "STANDING" 12 -0.941459935081967
"tBodyAccMag" "STANDING" 13 -0.971564243157895
"tBodyAccMag" "STANDING" 14 -0.943456847333333
"tBodyAccMag" "STANDING" 15 -0.961207616226415
"tBodyAccMag" "STANDING" 16 -0.969948825128205
"tBodyAccMag" "STANDING" 17 -0.977635981410256
"tBodyAccMag" "STANDING" 18 -0.972607495342466
"tBodyAccMag" "STANDING" 19 -0.960505683561644
"tBodyAccMag" "STANDING" 20 -0.92240685739726
"tBodyAccMag" "STANDING" 21 -0.958774298089888
"tBodyAccMag" "STANDING" 22 -0.954807661269841
"tBodyAccMag" "STANDING" 23 -0.957212267058824
"tBodyAccMag" "STANDING" 24 -0.950061017681159
"tBodyAccMag" "STANDING" 25 -0.972663592162162
"tBodyAccMag" "STANDING" 26 -0.968511694324324
"tBodyAccMag" "STANDING" 27 -0.972753287375
"tBodyAccMag" "STANDING" 28 -0.92547165164557
"tBodyAccMag" "STANDING" 29 -0.984745318923077
"tBodyAccMag" "STANDING" 30 -0.930573574915254
"tBodyAccMag" "WALKING" 1 -0.136971176556842
"tBodyAccMag" "WALKING" 2 -0.290407593728814
"tBodyAccMag" "WALKING" 3 -0.254690333275862
"tBodyAccMag" "WALKING" 4 -0.312050574166667
"tBodyAccMag" "WALKING" 5 -0.158338674394643
"tBodyAccMag" "WALKING" 6 -0.166840713631579
"tBodyAccMag" "WALKING" 7 -0.0978090439438596
"tBodyAccMag" "WALKING" 8 0.0516786278104167
"tBodyAccMag" "WALKING" 9 -0.0980840496143461
"tBodyAccMag" "WALKING" 10 -0.127400912069811
"tBodyAccMag" "WALKING" 11 -0.288323472033898
"tBodyAccMag" "WALKING" 12 -0.102204550448
"tBodyAccMag" "WALKING" 13 -0.135643867842105
"tBodyAccMag" "WALKING" 14 -0.144404671779661
"tBodyAccMag" "WALKING" 15 -0.186514650759259
"tBodyAccMag" "WALKING" 16 -0.258766694117647
"tBodyAccMag" "WALKING" 17 -0.151151487704918
"tBodyAccMag" "WALKING" 18 -0.287908078035714
"tBodyAccMag" "WALKING" 19 0.0648173438653846
"tBodyAccMag" "WALKING" 20 0.039402280578902
"tBodyAccMag" "WALKING" 21 -0.123455661519231
"tBodyAccMag" "WALKING" 22 0.0722419121669565
"tBodyAccMag" "WALKING" 23 -0.0988770198220339
"tBodyAccMag" "WALKING" 24 -0.299983613965517
"tBodyAccMag" "WALKING" 25 -0.40528943
"tBodyAccMag" "WALKING" 26 -0.223399171830508
"tBodyAccMag" "WALKING" 27 -0.238853875263158
"tBodyAccMag" "WALKING" 28 -0.1806660203
"tBodyAccMag" "WALKING" 29 -0.0955213393716981
"tBodyAccMag" "WALKING" 30 -0.195140032969231
"tBodyAccMag" "WALKING_DOWNSTAIRS" 1 0.0271882914106122
"tBodyAccMag" "WALKING_DOWNSTAIRS" 2 0.0899511204978723
